module,category,archive_port,group,pv_name
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:DefectMbb
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I3Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:I4Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IAnodeMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IfilMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IG1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:IG2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:StateMbb
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:StateMbb.B2
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TDisMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TeauDisMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TEauTubMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:TinChMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:ToutChMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:V1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:V2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:VAnodeMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:VG1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:VG2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WIncCpMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WIncMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WRefCpMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV3-AMP1,RFQ1-SLV3-AMP1:WRefMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DebEauChMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DebEauDisMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DebEauTubMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:DefectMbb
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I3Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:I4Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IAnodeMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IfilMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IG1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:IG2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:StateMbb
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:StateMbb.B2
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TDisMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TeauDisMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TEauTubMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:TinChMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:ToutChMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:V1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:V2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VAnodeMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VG1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:VG2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WIncCpMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WIncMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WRefCpMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-SLV4-AMP1,RFQ1-SLV4-AMP1:WRefMes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BEchT3Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BEchV3Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BLamT2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BLamT5Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BLamV2Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BTubT1Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BTubT4Mes
CMB01,RF/LLRF (RFQ only),4816,RFQ-THERM,RFQ1-THERM:BTubV1Mes
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:ArchEnable
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-01:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-01:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-01:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-02:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-02:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-02:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-03:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-03:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-03:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-04:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-04:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-04:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-05:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-05:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-05:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-06:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-06:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-06:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-07:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-07:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-07:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-08:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-08:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-08:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-09:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-09:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-09:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-10:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-10:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-10:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-11:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-11:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-11:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-12:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-12:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-12:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-13:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-13:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-13:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-14:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-14:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-14:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-15:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-15:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-15:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-16:Etyp
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-16:Moy
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP-16:VAct
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:ArchEnable
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:Comment
CMB01,Pickup electron (RFQ line),4816,RFQ1-PICKUP,RFQ1-PKP:TrigMes
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP01-CAV1:Llrf.UIQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP02-CAV1:Llrf.UIQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP03-CAV1:Llrf.UIQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP04-CAV1:Llrf.UIQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP05-CAV1:Llrf.UIQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP06-CAV1:Llrf.UIQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP07-CAV1:Llrf.UIQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UCI
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UCQ
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UII
CMB01,"Pickup electron (LLRF pickup, LME line)",4816,RFQ1-PICKUP-LLRF,LINA-PKUP08-CAV1:Llrf.UIQ
CMB01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1-VI50:State
CMB01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JP1Mes
CMB01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JP2Mes
CMB01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS1Mes
CMB01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS2Mes
CMB01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS3Mes
CMB01,Vacuum,4816,RFQ1LME-VIDE,LME-EV1:JS4Mes
CMB01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1-VA1:State
CMB01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1-VI40:State
CMB01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1-VP1:State
CMB01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1:JP1Mes
CMB01,Vacuum,4816,RFQ1LME-VIDE,RFQ1-EV1:JS1Mes
CMB01,Vacuum station status,4816,VXSTAT,iocVMELME:caChannels
CMB01,Vacuum station status,4816,VXSTAT,iocVMELME:caClients
CMB01,Vacuum station status,4816,VXSTAT,iocVMELME:caLinksDiscon
CMB01,Vacuum station status,4816,VXSTAT,iocVMELME:cpuUsedPercent
CMB01,Vacuum station status,4816,VXSTAT,iocVMELME:fdUsedPercent
CMB01,Vacuum station status,4816,VXSTAT,iocVMELME:memoryUsedPercent
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.AMP_REF
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.AMP_VECTORSUM
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.ELLIPTICITY
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.PHA_REF
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.PHA_VECTORSUM
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.POSITION_X
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.POSITION_Y
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.AMP_REF
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.AMP_VECTORSUM
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.ELLIPTICITY
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.PHA_REF
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.PHA_VECTORSUM
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.POSITION_X
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.POSITION_Y
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefH1
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefH2
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefRF
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp1
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp2
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp3
CMB01,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTension12V
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPX1
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPX2
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPY1
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPY2
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMP_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMP_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.ELLIPTICITY
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_X1
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_X2
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_Y1
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_Y2
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.POSITION_X
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.POSITION_Y
CMB01,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.REF_SEL
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPX1
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPX2
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPY1
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPY2
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMP_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMP_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.ELLIPTICITY
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_X1
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_X2
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_Y1
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_Y2
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.POSITION_X
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.POSITION_Y
CMB01,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.REF_SEL
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPX1
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPX2
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPY1
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPY2
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMP_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMP_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.ELLIPTICITY
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_X1
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_X2
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_Y1
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_Y2
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.POSITION_X
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.POSITION_Y
CMB01,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.REF_SEL
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPX1
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPX2
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPY1
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPY2
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMP_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMP_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.ELLIPTICITY
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_X1
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_X2
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_Y1
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_Y2
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.POSITION_X
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.POSITION_Y
CMB01,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.REF_SEL
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPX1
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPX2
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPY1
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPY2
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMP_REF
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMP_VECTORSUM
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.ELLIPTICITY
CMB01,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_X1
